CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes,electrical.uid,assembly_template_revision
TN326,,,,CE02SHBP-LJ01D-09-PCO2WB103,2,1,2015-08-02T05:30:00,2016-07-21T00:00:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70570-00004,44.637185,-124.305903,,81,81,,,
TN326,,,,CE02SHBP-LJ01D-10-PHSEND103,2,1,2015-08-02T05:30:00,2016-07-21T00:00:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-70571-00004,44.637185,-124.305903,,81,81,,,
TN326,,,,CE02SHBP-LJ01D-11-HYDBBA106,2,1,2015-08-02T05:47:00,2016-07-21T00:00:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00009,ATOSU-58324-00012,44.637038,-124.305858,,81,81,,,
TN326,,,,CE02SHBP-MJ01C-07-ZPLSCB101,2,1,2015-08-02T18:12:00,2016-07-21T00:00:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATOSU-63259-00003,44.637470,-124.305431,,83,83,,,
TN326,,,,CE02SHBP-MJ01C-08-CAMDSB107,2,1,2015-08-02T12:40:00,2016-07-21T00:00:00,CE02SHBP-MJ01C-0000,ATAPL-65244-00025,ATAPL-58317-00006,44.637303,-124.305490,,80,80,,,
SKQ201610S,,,,CE02SHBP-LJ01D-05-ADCPTB104,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69826-00001,44.637145,-124.305863,,80,80,,,
SKQ201610S,,,,CE02SHBP-LJ01D-06-CTDBPN106,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69827-00003,44.637145,-124.305863,,80,80,,,
SKQ201610S,,,,CE02SHBP-LJ01D-06-DOSTAD106,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-58320-00020,44.637145,-124.305863,,80,80,,,
SKQ201610S,,,,CE02SHBP-LJ01D-07-VEL3DC108,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATOSU-69829-00003,44.637145,-124.305863,,80,80,,,
SKQ201610S,,,,CE02SHBP-LJ01D-08-OPTAAD106,3,1,2016-07-22T22:50:00,2017-09-09T03:30:00,CE02SHBP-LJ01D-0000,ATAPL-65310-00006,ATAPL-69943-00012,44.637145,-124.305863,,80,80,,,
