serial,name,value,notes
429,CC_cal_temp,20.0,
429,CC_di,"[3.625, 1.75, 2.04166667, 2.70833333, 2.33333333, 4.25, 0.91666667, 7.0, 35.95833333, 160.5, 537.29166667, 1426.33333333, 3182.16666667, 6022.29166667, 9845.95833333, 14071.83333333, 17800.75, 20396.83333333, 21779.875, 22293.875, 22342.20833333, 22280.58333333, 22325.5, 22567.83333333, 23081.29166667, 23875.95833333, 24946.625, 26325.29166667, 27939.83333333, 29759.70833333, 31724.5, 33726.04166667, 35640.25, 37357.70833333, 38714.79166667, 39612.66666667, 39978.58333333, 39791.04166667, 39027.45833333, 37887.125, 36426.16666667, 34817.70833333, 33275.20833333, 31866.5, 30665.33333333, 29766.70833333, 29133.33333333, 28814.625, 28772.66666667, 29010.29166667, 29513.0, 30279.08333333, 31251.625, 32436.33333333, 33818.20833333, 35345.25, 36915.41666667, 38672.375, 40350.16666667, 41976.66666667, 43432.83333333, 44623.91666667, 45507.66666667, 45977.20833333, 45970.29166667, 45515.875, 44580.79166667, 43215.66666667, 41548.125, 39637.08333333, 37601.20833333, 35587.79166667, 33600.875, 31745.375, 30054.20833333, 28528.41666667, 27175.95833333, 26013.54166667, 25017.79166667, 24177.5, 23509.41666667, 22959.16666667, 22563.04166667, 22296.5, 22150.33333333, 22081.20833333, 22171.875, 22393.95833333, 22686.95833333, 23081.66666667, 23553.29166667, 24107.16666667, 24695.29166667, 25308.75, 25942.875, 26554.95833333, 27084.91666667, 27517.66666667, 27826.54166667, 27950.95833333, 27914.16666667, 27651.375, 27216.20833333, 26604.04166667, 25850.75, 24976.54166667, 24054.20833333, 23103.95833333, 22151.04166667, 21250.91666667, 20403.41666667, 19626.125, 18933.16666667, 18313.625, 17780.79166667, 17342.5, 16962.0, 16674.375, 16459.45833333, 16318.79166667, 16245.20833333, 16247.83333333, 16303.66666667, 16445.66666667, 16657.29166667, 16913.875, 17241.125, 17643.83333333, 18076.08333333, 18575.95833333, 19113.08333333, 19691.875, 20305.45833333, 20933.54166667, 21592.41666667, 22261.33333333, 22924.08333333, 23574.54166667, 24213.875, 24805.91666667, 25324.875, 25815.04166667, 26221.625, 26543.58333333, 26778.875, 26911.41666667, 26956.5, 26914.04166667, 26738.25, 26470.20833333, 26132.95833333, 25709.75, 25238.95833333, 24728.875, 24152.16666667, 23571.5, 22978.20833333, 22369.625, 21785.375, 21211.41666667, 20650.0, 20128.58333333, 19628.16666667, 19162.75, 18722.41666667, 18297.875, 17875.58333333, 17487.83333333, 17105.70833333, 16727.29166667, 16349.54166667, 16000.375, 15667.79166667, 15373.20833333, 15105.04166667, 14873.58333333, 14668.625, 14498.04166667, 14360.58333333, 14262.25, 14183.45833333, 14125.33333333, 14089.875, 14057.5, 14028.5, 14009.66666667, 13982.41666667, 13975.08333333, 13955.375, 13917.75, 13883.375, 13864.33333333, 13847.16666667, 13851.33333333, 13860.75, 13871.375, 13880.58333333, 13886.95833333, 13892.625, 13921.20833333, 13940.375, 13964.125, 13983.83333333, 13984.70833333, 13978.875, 13965.70833333, 13943.33333333, 13901.45833333, 13852.54166667, 13771.16666667, 13674.875, 13567.70833333, 13430.29166667, 13277.625, 13116.29166667, 12928.08333333, 12728.41666667, 12535.45833333, 12338.33333333, 12144.08333333, 11947.75, 11710.75, 11437.08333333, 11142.25, 10844.0, 10558.125, 10305.375, 10076.66666667, 9873.66666667, 9686.125, 9509.25, 9361.45833333, 9227.29166667, 9117.04166667, 9045.58333333, 8971.125, 8854.33333333, 8688.625, 8503.875, 8352.29166667, 8230.0, 8096.875, 7978.75, 7888.54166667, 7813.95833333, 7763.79166667, 7726.91666667, 7674.25, 7606.16666667, 7512.58333333, 7335.0, 7056.08333333, 6637.79166667, 6059.58333333, 5335.41666667, 4441.95833333]",
429,CC_eno3,"[-0.01224365, -0.0258396, -0.02218066, 99.0, 99.0, 99.0, -0.00518836, 99.0, 99.0, 99.0, 99.0, -0.02469513, -0.0216796, -0.01244338, -0.00550598, 99.0, -0.01997434, -0.01560286, -0.00485236, -0.00519493, -0.00019987, 0.00520241, 0.00596905, 0.00588269, 0.00609372, 0.00627533, 0.0062536, 0.00607728, 0.00576341, 0.0055068, 0.00523771, 0.00494194, 0.00465268, 0.00436842, 0.00406264, 0.00376875, 0.00347418, 0.00318716, 0.0029122, 0.00262831, 0.00236529, 0.00211352, 0.00187877, 0.00165691, 0.00145127, 0.00125558, 0.00109184, 0.00094255, 0.00079837, 0.00067663, 0.00056459, 0.00047345, 0.00038727, 0.00032256, 0.00025901, 0.00020925, 0.00016479, 0.00013241, 9.665e-05, 7.391e-05, 6.181e-05, 4.387e-05, 2.888e-05, 1.726e-05, 1.352e-05, 6.63e-06, -7e-08, -6.55e-06, -1.04e-05, -1.265e-05, -4.64e-06, -6.6e-06, -1.043e-05, -1.904e-05, -1.251e-05, -1.284e-05, -1.288e-05, -1.66e-05, -3.8e-06, 2.3e-07, 9.33e-06, 5.58e-06, 9.73e-06, 2.62e-06, 1.069e-05, 1.61e-05, 8.46e-06, 2.952e-05, 1.796e-05, 2.316e-05, 3.306e-05, 2.188e-05, 4.159e-05, 4.291e-05, 5e-05, 5.401e-05, 6.511e-05, 7.859e-05, 7.755e-05, 7.492e-05, 8.337e-05, 8.951e-05, 8.256e-05, 9.325e-05, 9.113e-05, 0.00010469, 0.00011227, 0.0001183, 0.00011892, 0.00012865, 0.00012304, 0.00012782, 0.00014638, 0.00012359, 0.00015096, 0.00015607, 0.000148, 0.00015216, 0.00015403, 0.00016317, 0.00015772, 0.0001672, 0.00017472, 0.00018259, 0.00018499, 0.00018579, 0.00020238, 0.00020542, 0.00020867, 0.00020961, 0.00022146, 0.00021287, 0.00021875, 0.00023154, 0.00023221, 0.00024409, 0.00023585, 0.00024042, 0.00025655, 0.00025823, 0.00025771, 0.00027752, 0.0002724, 0.00028849, 0.00027631, 0.00029182, 0.00029132, 0.00030188, 0.0002965, 0.000306, 0.00031766, 0.00031033, 0.00033647, 0.00033652, 0.00034626, 0.00034174, 0.00035178, 0.0003615, 0.00035436, 0.00036378, 0.0003587, 0.00036307, 0.00037346, 0.00037404, 0.00038591, 0.00039423, 0.00040424, 0.00039473, 0.00040376, 0.00039584, 0.00040241, 0.00041328, 0.00041347, 0.00041805, 0.00041881, 0.00043187, 0.00043673, 0.0004348, 0.00044843, 0.00046, 0.00046122, 0.00044233, 0.0004565, 0.0004623, 0.00045303, 0.00047146, 0.00046987, 0.00047947, 0.00050027, 0.00050991, 0.00050884, 0.0005127, 0.00050734, 0.00050222, 0.0005187, 0.00052239, 0.00053386, 0.00055865, 0.00055911, 0.00054224, 0.0005687, 0.00056268, 0.00057214, 0.00057363, 0.00060301, 0.00058853, 0.00059631, 0.00059977, 0.00059292, 0.00061093, 0.00061323, 0.00062869, 0.00062393, 0.00062243, 0.00064251, 0.00064171, 0.00065458, 0.00066524, 0.00066018, 0.00067533, 0.00067087, 0.00066753, 0.00066196, 0.00067599, 0.00067698, 0.00069756, 0.00071382, 0.00071591, 0.00070252, 0.00073656, 0.00072238, 0.00070828, 0.00071965, 0.00070969, 0.00073627, 0.00074436, 0.00072883, 0.00073948, 0.00073089, 0.00076479, 0.000766, 0.00075986, 0.00077301, 0.00076996, 0.0007763, 0.00080225, 0.00079935, 0.00079862, 0.00080313, 0.00081284, 0.00080533, 0.00080792, 0.00081217, 0.00078631, 0.00079623, 0.00074687]",
429,CC_eswa,"[0.01159135, -0.00917594, 0.00977323, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 0.07833029, 0.08455553, 0.07972172, 0.08252219, 99.0, 0.1010635, 0.0987104, 0.0913348, 0.08554015, 0.07458315, 0.06513997, 0.05503863, 0.04732632, 0.03980644, 0.03320854, 0.02757208, 0.02277231, 0.01874313, 0.01534371, 0.0124847, 0.01013284, 0.00818382, 0.00658258, 0.00528124, 0.00422879, 0.00336354, 0.00267654, 0.00211748, 0.00167367, 0.00133211, 0.00104196, 0.00083151, 0.00065503, 0.00052618, 0.00042783, 0.0003623, 0.00028478, 0.0002346, 0.00020016, 0.00017131, 0.00015039, 0.00012125, 0.00010991, 9.037e-05, 7.92e-05, 7.591e-05, 5.412e-05, 5.771e-05, 4.945e-05, 2.709e-05, 2.153e-05, 2.319e-05, 9.23e-06, 6.19e-06, 1.2e-07, 2.76e-06, -4.42e-06, -9.7e-06, -8.79e-06, -6.28e-06, -1.177e-05, -1.011e-05, -4.2e-07, -3.2e-06, 1.79e-06, 2.79e-06, -0.0, -5.93e-06, -7.61e-06, -1.146e-05, -1.71e-06, -2.21e-06, 7.19e-06, 1.002e-05, 5.92e-06, 1.44e-05, 1.352e-05, 2.881e-05, 2.672e-05, 2.884e-05, 3.107e-05, 2.94e-05, 2.282e-05, 3.318e-05, 3.728e-05, 3.26e-05, 3.05e-05, 2.964e-05, 3.538e-05, 2.973e-05, 3.569e-05, 3.237e-05, 4.379e-05, 4.508e-05, 4.083e-05, 4.485e-05, 3.953e-05, 4.477e-05, 4.314e-05, 3.378e-05, 5.986e-05, 5.186e-05, 5.322e-05, 4.068e-05, 4.701e-05, 6.21e-05, 5.062e-05, 5.607e-05, 6.812e-05, 7.102e-05, 6.328e-05, 5.682e-05, 6.643e-05, 6.63e-05, 8.846e-05, 7.103e-05, 7.76e-05, 7.227e-05, 8.973e-05, 9.337e-05, 0.00010249, 9.48e-05, 0.00010469, 9.651e-05, 9.439e-05, 0.00010143, 0.0001079, 0.00010474, 0.00011572, 0.00011568, 0.00011463, 0.00012459, 0.00012535, 0.00013425, 0.00012919, 0.00013319, 0.00012231, 0.00013089, 0.0001348, 0.00013273, 0.00014279, 0.00012415, 0.000132, 0.00013061, 0.00013761, 0.00014073, 0.00013843, 0.00015074, 0.00015269, 0.00015696, 0.00014969, 0.00015656, 0.00016326, 0.00015086, 0.00015753, 0.00016131, 0.00016701, 0.00017407, 0.00018448, 0.00019345, 0.00017777, 0.00018574, 0.00018847, 0.00020705, 0.00018446, 0.00018415, 0.00020777, 0.00020675, 0.00020372, 0.00019986, 0.00023813, 0.00022255, 0.00023234, 0.00023066, 0.0002284, 0.00022998, 0.00022569, 0.00021008, 0.00021634, 0.00022799, 0.00024533, 0.00023799, 0.00025776, 0.00023746, 0.00024611, 0.00025381, 0.00023975, 0.00025134, 0.00025635, 0.0002431, 0.00026207, 0.00025526, 0.00025233, 0.00025157, 0.00026098, 0.00025439, 0.0002651, 0.00027635, 0.0002667, 0.00028893, 0.00027699, 0.00029311, 0.00029262, 0.00026863, 0.00026966, 0.00027969, 0.00027016, 0.00029078, 0.00028603, 0.00029279, 0.00031712, 0.0003316, 0.00031339, 0.00031101, 0.00030276, 0.00028908, 0.00030391, 0.00029591, 0.000285, 0.00029837, 0.00033496, 0.00031298, 0.00034652, 0.00035007, 0.00032742, 0.00037487, 0.00035733, 0.00034857, 0.00035284, 0.00034976, 0.00034883, 0.00035441, 0.00034626, 0.00031412, 0.0003287, 0.00034848, 0.00035459, 0.00035294, 0.00035975, 0.00037525, 0.00036318, 0.00038024, 0.00039173, 0.00044615, 0.00046405]",
429,CC_lower_wavelength_limit_for_spectra_fit,217,
429,CC_upper_wavelength_limit_for_spectra_fit,240,
429,CC_wl,"[190.99, 191.77, 192.55, 193.34, 194.12, 194.91, 195.69, 196.48, 197.26, 198.05, 198.83, 199.62, 200.4, 201.19, 201.98, 202.76, 203.55, 204.34, 205.13, 205.92, 206.7, 207.49, 208.28, 209.07, 209.86, 210.65, 211.44, 212.23, 213.02, 213.81, 214.6, 215.39, 216.18, 216.97, 217.77, 218.56, 219.35, 220.14, 220.94, 221.73, 222.52, 223.31, 224.11, 224.9, 225.7, 226.49, 227.28, 228.08, 228.87, 229.67, 230.46, 231.26, 232.06, 232.85, 233.65, 234.44, 235.24, 236.04, 236.83, 237.63, 238.43, 239.22, 240.02, 240.82, 241.62, 242.42, 243.21, 244.01, 244.81, 245.61, 246.41, 247.21, 248.01, 248.81, 249.61, 250.4, 251.2, 252.0, 252.8, 253.61, 254.41, 255.21, 256.01, 256.81, 257.61, 258.41, 259.21, 260.01, 260.81, 261.62, 262.42, 263.22, 264.02, 264.82, 265.63, 266.43, 267.23, 268.03, 268.84, 269.64, 270.44, 271.25, 272.05, 272.85, 273.66, 274.46, 275.26, 276.07, 276.87, 277.67, 278.48, 279.28, 280.09, 280.89, 281.7, 282.5, 283.31, 284.11, 284.91, 285.72, 286.52, 287.33, 288.13, 288.94, 289.74, 290.55, 291.36, 292.16, 292.97, 293.77, 294.58, 295.38, 296.19, 296.99, 297.8, 298.61, 299.41, 300.22, 301.02, 301.83, 302.64, 303.44, 304.25, 305.05, 305.86, 306.67, 307.47, 308.28, 309.08, 309.89, 310.7, 311.5, 312.31, 313.12, 313.92, 314.73, 315.54, 316.34, 317.15, 317.95, 318.76, 319.57, 320.37, 321.18, 321.99, 322.79, 323.6, 324.41, 325.21, 326.02, 326.83, 327.63, 328.44, 329.24, 330.05, 330.86, 331.66, 332.47, 333.28, 334.08, 334.89, 335.69, 336.5, 337.31, 338.11, 338.92, 339.72, 340.53, 341.33, 342.14, 342.95, 343.75, 344.56, 345.36, 346.17, 346.97, 347.78, 348.58, 349.39, 350.19, 351.0, 351.8, 352.61, 353.41, 354.22, 355.02, 355.83, 356.63, 357.44, 358.24, 359.05, 359.85, 360.65, 361.46, 362.26, 363.07, 363.87, 364.67, 365.48, 366.28, 367.08, 367.89, 368.69, 369.49, 370.3, 371.1, 371.9, 372.7, 373.51, 374.31, 375.11, 375.91, 376.71, 377.52, 378.32, 379.12, 379.92, 380.72, 381.52, 382.32, 383.12, 383.92, 384.73, 385.53, 386.33, 387.13, 387.93, 388.73, 389.53, 390.32, 391.12, 391.92, 392.72, 393.52, 394.32, 395.12]",
