serial,name,value,notes
344,CC_cal_temp,20.0,
344,CC_di,"[-14.625, -16.83333333, -16.25, -16.54166667, -19.58333333, -21.29166667, -25.04166667, -21.79166667, -25.375, -1.66666667, 126.04166667, 549.04166667, 1600.58333333, 3731.5, 7350.95833333, 12546.54166667, 18902.83333333, 25593.04166667, 31820.625, 37127.25, 41325.41666667, 44350.70833333, 46192.0, 46931.54166667, 46578.83333333, 45429.45833333, 43771.08333333, 41884.0, 40076.25, 38576.45833333, 37442.04166667, 36817.25, 36641.91666667, 36927.66666667, 37724.875, 38987.5, 40683.04166667, 42816.20833333, 45319.54166667, 48113.375, 51103.0, 54148.875, 57017.25, 59605.29166667, 61645.33333333, 62932.875, 63476.16666667, 63128.54166667, 62000.5, 60214.70833333, 57993.79166667, 55575.66666667, 53224.0, 50934.0, 48991.91666667, 47342.66666667, 45970.04166667, 44934.16666667, 44221.95833333, 43782.58333333, 43601.08333333, 43701.625, 44041.04166667, 44653.20833333, 45506.29166667, 46557.58333333, 47865.29166667, 49336.79166667, 50917.125, 52572.20833333, 54218.875, 55697.5, 56969.54166667, 57824.29166667, 58253.5, 58192.08333333, 57506.20833333, 56242.08333333, 54498.58333333, 52316.0, 49836.45833333, 47214.83333333, 44534.75, 41908.91666667, 39430.29166667, 37118.375, 35045.20833333, 33213.08333333, 31572.33333333, 30150.91666667, 28965.875, 27966.45833333, 27158.0, 26536.58333333, 26071.0, 25783.375, 25653.08333333, 25658.29166667, 25835.20833333, 26145.875, 26585.0, 27174.625, 27870.95833333, 28688.75, 29603.29166667, 30580.91666667, 31592.66666667, 32617.41666667, 33588.83333333, 34455.625, 35231.04166667, 35798.375, 36160.25, 36299.91666667, 36169.70833333, 35820.83333333, 35270.5, 34510.16666667, 33610.41666667, 32653.0, 31614.66666667, 30588.75, 29588.70833333, 28648.58333333, 27783.0, 27007.625, 26302.125, 25720.54166667, 25215.875, 24784.08333333, 24446.04166667, 24182.95833333, 23974.08333333, 23838.83333333, 23754.45833333, 23729.54166667, 23756.16666667, 23838.20833333, 23957.75, 24137.41666667, 24354.58333333, 24605.5, 24926.16666667, 25271.91666667, 25667.125, 26109.625, 26580.04166667, 27097.16666667, 27635.875, 28180.0, 28748.04166667, 29323.58333333, 29871.83333333, 30419.0, 30939.41666667, 31398.20833333, 31825.54166667, 32190.33333333, 32462.875, 32686.29166667, 32809.45833333, 32829.08333333, 32773.625, 32639.04166667, 32375.04166667, 32002.0, 31524.16666667, 30928.66666667, 30247.45833333, 29489.16666667, 28662.375, 27787.41666667, 26897.16666667, 26013.54166667, 25173.91666667, 24348.625, 23569.375, 22825.16666667, 22096.45833333, 21430.5, 20809.45833333, 20218.95833333, 19657.0, 19139.375, 18621.79166667, 18122.91666667, 17669.58333333, 17237.25, 16824.54166667, 16432.91666667, 16062.125, 15709.04166667, 15383.0, 15078.66666667, 14825.5, 14593.33333333, 14385.79166667, 14201.33333333, 14030.125, 13872.375, 13751.95833333, 13648.20833333, 13571.91666667, 13521.16666667, 13487.5, 13459.0, 13464.125, 13473.375, 13506.25, 13555.41666667, 13617.75, 13691.16666667, 13766.91666667, 13847.95833333, 13934.45833333, 14041.41666667, 14137.45833333, 14239.625, 14341.625, 14462.08333333, 14588.95833333, 14713.29166667, 14796.04166667, 14829.0, 14773.70833333, 14685.41666667, 14584.5, 14476.75, 14379.375, 14290.41666667, 14190.66666667, 14088.54166667, 13986.04166667, 13879.95833333, 13774.91666667, 13689.58333333, 13594.04166667, 13466.20833333, 13248.58333333, 12950.20833333, 12643.33333333, 12382.125, 12126.25, 11886.25, 11667.45833333, 11468.79166667, 11301.375, 11152.0, 10994.79166667, 10836.91666667, 10630.58333333, 10208.20833333, 9619.04166667, 8935.91666667, 8147.20833333, 7170.875]",
344,CC_eno3,"[99.0, 99.0, 99.0, 99.0, 99.0, -0.022151, -0.01989513, 99.0, 99.0, -0.03719667, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, -0.00320505, 0.00182579, 0.00431613, 0.0063114, 0.00683329, 0.00664672, 0.00649016, 0.00634484, 0.00607698, 0.00584256, 0.0055703, 0.00525743, 0.00494999, 0.00462004, 0.00430396, 0.00397517, 0.00365921, 0.00335275, 0.00305505, 0.00278657, 0.00250799, 0.00225683, 0.00201321, 0.00179928, 0.00160048, 0.00141524, 0.00124093, 0.00108301, 0.00093093, 0.00080658, 0.00069639, 0.00058808, 0.00049496, 0.00041554, 0.00034136, 0.00028121, 0.00022192, 0.00018249, 0.00014112, 0.00011173, 8.868e-05, 6.441e-05, 3.953e-05, 2.943e-05, 1.566e-05, 9.45e-06, 3.1e-06, -1.5e-06, -3.37e-06, -8.6e-06, -1.514e-05, -1.322e-05, -1.017e-05, -9.61e-06, -1.48e-05, -9.29e-06, -5e-06, -8.01e-06, 2.55e-06, -2.2e-07, 3.99e-06, 1.19e-06, 2.87e-06, -7e-08, 6.07e-06, 1.53e-06, 1.357e-05, 9.58e-06, 1.343e-05, 1.514e-05, 7.73e-06, 1.653e-05, 9.64e-06, 2.653e-05, 3.015e-05, 3.258e-05, 2.848e-05, 4.068e-05, 4.283e-05, 3.672e-05, 3.437e-05, 5.118e-05, 4.692e-05, 5.389e-05, 5.928e-05, 6.696e-05, 5.905e-05, 6.566e-05, 6.583e-05, 6.843e-05, 7.047e-05, 7.387e-05, 8.519e-05, 8.943e-05, 9.494e-05, 9.54e-05, 9.904e-05, 9.069e-05, 0.00010098, 0.00010129, 9.273e-05, 0.00010977, 0.00011035, 0.00011727, 0.00012441, 0.00012317, 0.00012314, 0.00012736, 0.00013208, 0.00013717, 0.00012715, 0.00013634, 0.00013959, 0.00014691, 0.0001452, 0.00015699, 0.00015137, 0.0001536, 0.00015207, 0.00016076, 0.00016634, 0.00016348, 0.00016497, 0.00016223, 0.00016814, 0.00015963, 0.00016746, 0.00017559, 0.00017517, 0.00018337, 0.00017938, 0.00017273, 0.00018427, 0.00018993, 0.00018918, 0.00019775, 0.00020006, 0.00020354, 0.00020645, 0.0002137, 0.00020491, 0.00021704, 0.00021785, 0.00021948, 0.00022402, 0.00022759, 0.00021824, 0.00022755, 0.00022579, 0.00022615, 0.00023261, 0.00024276, 0.00023297, 0.00024278, 0.00023774, 0.00024753, 0.00025179, 0.00025132, 0.00025195, 0.00024622, 0.00025375, 0.00024642, 0.00026102, 0.0002657, 0.00025241, 0.00026004, 0.00026127, 0.00026308, 0.00026545, 0.00025898, 0.00027059, 0.00026976, 0.00026998, 0.00026147, 0.00027581, 0.00027672, 0.00029906, 0.00028622, 0.00029064, 0.0002873, 0.00028677, 0.00028822, 0.00029391, 0.00028825, 0.000289, 0.00029383, 0.00029623, 0.00028845, 0.00030818, 0.00029129, 0.00030239, 0.00033817, 0.00031365, 0.00032687, 0.00031395, 0.00031965, 0.00032706, 0.00032361, 0.00033207, 0.00031573, 0.00032159, 0.00032988, 0.00031912, 0.00034207, 0.00033307, 0.00034205, 0.00034522, 0.00034552, 0.00033894, 0.00033882, 0.00033707, 0.0003376, 0.00035566, 0.00033198, 0.00034916, 0.000371, 0.000369, 0.00037992, 0.00036121, 0.00035102, 0.00036439, 0.0003825, 0.00035986, 0.00038451, 0.00039287, 0.00037564, 0.0003825, 0.00038843, 0.0003834, 0.00038688, 0.00038146, 0.00036779, 0.00035901, 0.00039176, 0.00038133, 0.00037818]",
344,CC_eswa,"[99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 0.04981563, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 99.0, 0.09183744, 0.07735318, 0.06643166, 0.05656364, 0.04845451, 0.04119456, 0.03464366, 0.02878021, 0.0237187, 0.0193965, 0.01571542, 0.0126353, 0.01012008, 0.0080438, 0.00635165, 0.00501685, 0.00392884, 0.00309242, 0.0024388, 0.00189638, 0.00151166, 0.00119075, 0.0009541, 0.00076678, 0.00061212, 0.00050094, 0.00041374, 0.00034385, 0.00029367, 0.00024045, 0.00019536, 0.00016872, 0.00015039, 0.00012377, 0.00010774, 9.032e-05, 8.87e-05, 6.464e-05, 5.701e-05, 3.434e-05, 3.704e-05, 2.651e-05, 2.985e-05, 1.539e-05, 1.724e-05, 1.5e-06, 5.39e-06, -2.25e-06, 1.64e-06, -7.08e-06, -3.44e-06, -7.81e-06, -8.16e-06, -1.058e-05, -1.95e-06, -6.26e-06, -1.073e-05, -2.82e-06, -1.005e-05, -3.19e-06, -2.01e-06, 2.91e-06, -7.2e-07, 5.68e-06, 1.71e-06, 7.13e-06, 4.5e-06, 1.396e-05, 1.374e-05, 1.676e-05, 2.667e-05, 2.112e-05, 3.101e-05, 2.15e-05, 1.586e-05, 2.176e-05, 2.677e-05, 1.879e-05, 2.105e-05, 3.744e-05, 3.991e-05, 3.783e-05, 3.914e-05, 4.299e-05, 4.215e-05, 4.124e-05, 4.567e-05, 3.918e-05, 4.79e-05, 5.277e-05, 5.439e-05, 5.287e-05, 5.673e-05, 5.264e-05, 6.009e-05, 7.153e-05, 6.755e-05, 8.242e-05, 7.439e-05, 6.259e-05, 7.739e-05, 7.649e-05, 8.581e-05, 8.437e-05, 7.545e-05, 8.763e-05, 9.158e-05, 9.891e-05, 0.00010293, 0.00010427, 0.00011324, 9.691e-05, 9.458e-05, 0.00011229, 0.00011291, 0.00012361, 0.00012152, 0.00013194, 0.00013834, 0.00013435, 0.00013672, 0.00013811, 0.0001511, 0.00014682, 0.0001585, 0.00015775, 0.00016467, 0.00015223, 0.00016497, 0.00016472, 0.00017451, 0.00018628, 0.00018188, 0.00017664, 0.00017953, 0.00019039, 0.00019873, 0.00018686, 0.00019967, 0.00018463, 0.00020776, 0.00019578, 0.00020837, 0.00021088, 0.00021728, 0.00021371, 0.00022701, 0.00022423, 0.0002359, 0.00023019, 0.00023518, 0.00023385, 0.00023415, 0.00024962, 0.00026357, 0.00025385, 0.00025554, 0.00024383, 0.00025182, 0.00026258, 0.00027742, 0.00027075, 0.0002738, 0.00028633, 0.00031609, 0.00028828, 0.00029118, 0.00028626, 0.00029812, 0.00030496, 0.00027827, 0.0003085, 0.00029048, 0.00030698, 0.00031233, 0.00032277, 0.00032642, 0.0003236, 0.00031744, 0.00033301, 0.0003323, 0.00033111, 0.0003476, 0.00033679, 0.00036439, 0.00035888, 0.00036418, 0.00037431, 0.00037335, 0.00035977, 0.00036293, 0.00036868, 0.00037416, 0.00036509, 0.00037864, 0.00038153, 0.000371, 0.00039775, 0.00040839, 0.00040697, 0.00041425, 0.00039838, 0.00042692, 0.00041388, 0.0004295, 0.00041942, 0.00040982, 0.00043902, 0.00045668, 0.00044284, 0.00044438, 0.00044009, 0.00043021, 0.00046214, 0.0004464, 0.00046182, 0.00045739, 0.00043172, 0.0004657, 0.00048555, 0.00048318, 0.00047112, 0.00048787, 0.00048743, 0.00048302, 0.00047887, 0.00048903, 0.00047354, 0.00046986, 0.00046551, 0.00049495, 0.00047117, 0.00050636, 0.00049607, 0.00053747, 0.00052188]",
344,CC_lower_wavelength_limit_for_spectra_fit,217,
344,CC_upper_wavelength_limit_for_spectra_fit,240,
344,CC_wl,"[190.54, 191.32, 192.1, 192.89, 193.67, 194.45, 195.23, 196.01, 196.8, 197.58, 198.36, 199.15, 199.93, 200.71, 201.5, 202.28, 203.07, 203.85, 204.64, 205.42, 206.21, 206.99, 207.78, 208.57, 209.35, 210.14, 210.93, 211.72, 212.5, 213.29, 214.08, 214.87, 215.66, 216.45, 217.23, 218.02, 218.81, 219.6, 220.39, 221.18, 221.97, 222.76, 223.56, 224.35, 225.14, 225.93, 226.72, 227.51, 228.31, 229.1, 229.89, 230.68, 231.48, 232.27, 233.06, 233.86, 234.65, 235.44, 236.24, 237.03, 237.83, 238.62, 239.41, 240.21, 241.0, 241.8, 242.6, 243.39, 244.19, 244.98, 245.78, 246.58, 247.37, 248.17, 248.96, 249.76, 250.56, 251.36, 252.15, 252.95, 253.75, 254.55, 255.34, 256.14, 256.94, 257.74, 258.54, 259.34, 260.13, 260.93, 261.73, 262.53, 263.33, 264.13, 264.93, 265.73, 266.53, 267.33, 268.13, 268.93, 269.73, 270.53, 271.33, 272.13, 272.93, 273.73, 274.53, 275.33, 276.13, 276.93, 277.73, 278.54, 279.34, 280.14, 280.94, 281.74, 282.54, 283.34, 284.15, 284.95, 285.75, 286.55, 287.35, 288.16, 288.96, 289.76, 290.56, 291.36, 292.17, 292.97, 293.77, 294.57, 295.38, 296.18, 296.98, 297.79, 298.59, 299.39, 300.19, 301.0, 301.8, 302.6, 303.41, 304.21, 305.01, 305.81, 306.62, 307.42, 308.22, 309.03, 309.83, 310.63, 311.44, 312.24, 313.04, 313.85, 314.65, 315.45, 316.26, 317.06, 317.86, 318.67, 319.47, 320.27, 321.08, 321.88, 322.68, 323.49, 324.29, 325.09, 325.9, 326.7, 327.5, 328.31, 329.11, 329.91, 330.71, 331.52, 332.32, 333.12, 333.93, 334.73, 335.53, 336.33, 337.14, 337.94, 338.74, 339.55, 340.35, 341.15, 341.95, 342.76, 343.56, 344.36, 345.16, 345.96, 346.77, 347.57, 348.37, 349.17, 349.97, 350.78, 351.58, 352.38, 353.18, 353.98, 354.78, 355.58, 356.39, 357.19, 357.99, 358.79, 359.59, 360.39, 361.19, 361.99, 362.79, 363.59, 364.39, 365.19, 365.99, 366.79, 367.59, 368.39, 369.19, 369.99, 370.79, 371.59, 372.39, 373.19, 373.99, 374.79, 375.58, 376.38, 377.18, 377.98, 378.78, 379.57, 380.37, 381.17, 381.97, 382.76, 383.56, 384.36, 385.16, 385.95, 386.75, 387.55, 388.34, 389.14, 389.93, 390.73, 391.53, 392.32, 393.12, 393.91]",
