serial,name,value,notes
311,CC_conc_coef,"[-3.213614E+00, 1.068723E+00]",
311,CC_csv,"[2.51295E-03, 1.05592E-04, 2.21068E-06, 2.01172E02, -2.68715E-01, -5.00969E01, 4.05617E00]",
