serial,name,value,notes
274,CC_conc_coef,"[0, 1]",
274,CC_csv,"[2.44241E-03, 1.01182E-04, 2.49238E-06, 2.12793E02, -2.02347E-01, -5.70040E01, 4.41404E00]",
