serial,name,value,notes
ACS-186,CC_acwo,"[-2.012266, -1.873156, -1.746633, -1.637078, -1.539257, -1.443048, -1.338082, -1.231741, -1.122396, -1.011736, -0.907892, -0.822721, -0.750998, -0.684067, -0.622894, -0.560456, -0.49971, -0.438097, -0.376455, -0.316079, -0.257369, -0.200386, -0.145422, -0.09195, -0.041183, 0.0097, 0.056559, 0.101291, 0.144217, 0.185519, 0.227537, 0.266535, 0.305148, 0.34503, 0.37969, 0.415401, 0.450225, 0.481748, 0.51416, 0.543159, 0.574112, 0.604684, 0.631497, 0.656272, 0.678923, 0.694486, 0.707524, 0.714031, 0.715074, 0.712156, 0.712452, 0.715255, 0.727623, 0.746824, 0.768873, 0.788657, 0.807755, 0.827154, 0.844802, 0.860724, 0.874218, 0.884093, 0.892107, 0.895895, 0.901206, 0.910155, 0.920861, 0.930412, 0.936408, 0.93929, 0.933163, 0.918072, 0.895669, 0.859289, 0.803138, 0.734404, 0.646899, 0.530527, 0.387869, 0.222458, 0.019522, -0.209637, -0.430313, -0.64288, -0.816146, -0.938929, -1.014313, -1.069068]",
ACS-186,CC_awlngth,"[399.1, 400.7, 402.6, 404.6, 406.4, 408.5, 411.4, 414.6, 418.3, 424.2, 429.2, 433.6, 437.3, 441.2, 445.1, 449.3, 453.6, 457.6, 461.7, 465.9, 470.3, 475.0, 479.7, 484.3, 488.8, 492.8, 497.2, 501.7, 506.2, 510.9, 515.2, 520.3, 524.6, 528.2, 532.7, 536.3, 540.6, 545.1, 549.0, 553.6, 558.1, 562.8, 566.9, 570.8, 575.9, 579.3, 583.6, 587.6, 591.8, 595.5, 600.6, 604.6, 609.2, 614.5, 618.7, 622.9, 627.2, 631.0, 635.0, 639.7, 644.1, 648.6, 652.2, 656.7, 660.9, 665.2, 670.3, 674.5, 677.8, 682.0, 686.1, 689.7, 693.3, 697.1, 701.8, 705.4, 709.1, 712.6, 716.9, 719.8, 723.2, 727.3, 731.1, 734.8, 736.9, 740.0, 741.0, 741.3]",
ACS-186,CC_ccwo,"[0.225195, 0.361044, 0.47988, 0.629649, 0.747896, 0.831399, 0.867481, 0.857348, 0.812098, 0.774643, 0.703355, 0.704418, 0.741486, 0.774829, 0.815955, 0.857226, 0.881532, 0.908272, 0.926663, 0.94336, 0.958754, 0.961762, 0.982152, 0.997571, 1.013011, 1.025149, 1.00512, 1.032979, 1.038839, 1.048926, 1.04653, 1.048055, 1.101196, 1.08381, 1.104525, 1.131821, 1.145774, 1.156843, 1.152321, 1.155178, 1.181734, 1.165849, 1.187492, 1.180343, 1.18457, 1.182777, 1.157371, 1.168959, 1.151717, 1.121483, 1.112335, 1.077005, 1.057555, 1.049824, 1.079799, 1.053645, 1.072914, 1.071884, 1.083448, 1.08277, 1.065271, 1.085715, 1.088758, 1.077846, 1.053274, 1.061005, 1.027568, 1.049598, 1.048782, 1.046981, 1.027416, 0.993801, 1.005794, 0.964486, 0.924463, 0.867069, 0.796501, 0.715008, 0.580799, 0.460359, 0.290226, 0.117344, -0.112689, -0.355844, -0.56992, -0.789747, -0.941282, -1.053638]",
ACS-186,CC_cwlngth,"[399.8, 401.8, 403.9, 405.7, 407.3, 409.4, 412.3, 415.7, 419.6, 424.9, 429.5, 434.0, 437.7, 441.6, 445.6, 449.9, 453.9, 458.2, 461.9, 466.1, 470.3, 474.7, 479.7, 484.3, 488.5, 492.3, 496.8, 501.0, 505.7, 510.0, 514.4, 519.4, 523.7, 527.3, 531.6, 535.6, 539.7, 543.5, 547.8, 551.6, 556.2, 561.1, 565.6, 569.3, 573.2, 576.8, 580.3, 584.2, 588.0, 592.9, 596.9, 600.6, 604.8, 609.5, 614.2, 618.5, 623.0, 627.5, 631.4, 635.4, 638.8, 643.1, 648.3, 652.2, 656.5, 660.8, 664.7, 669.1, 673.4, 677.2, 681.1, 684.6, 688.5, 692.4, 696.2, 699.7, 704.4, 707.8, 711.6, 715.0, 719.2, 721.6, 725.7, 729.4, 732.4, 736.1, 738.9, 741.6]",
ACS-186,CC_taarray,SheetRef:CC_taarray,
ACS-186,CC_tbins,"[1.536204, 2.462989, 3.450667, 4.478077, 5.502857, 6.531818, 7.496296, 8.505385, 9.5068, 10.49625, 11.483478, 12.523077, 13.503846, 14.487391, 15.5032, 16.492917, 17.485417, 18.484, 19.48, 20.4892, 21.497391, 22.499167, 23.4812, 24.495769, 25.488462, 26.4808, 27.514444, 28.496071, 29.515, 30.5104, 31.508889, 32.51, 33.486296, 34.517879]",
ACS-186,CC_tcal,24.0,
ACS-186,CC_tcarray,SheetRef:CC_tcarray,
