serial,name,value,notes
ACS-251,CC_acwo,"[-2.631931, -2.537714, -2.457841, -2.385149, -2.306252, -2.210673, -2.090537, -1.954011, -1.808042, -1.668605, -1.550122, -1.449585, -1.357579, -1.272407, -1.187229, -1.100177, -1.01357, -0.927041, -0.841462, -0.75834, -0.676321, -0.596917, -0.520389, -0.446354, -0.376709, -0.309691, -0.245631, -0.185318, -0.127852, -0.072305, -0.017673, 0.035412, 0.085287, 0.134196, 0.181555, 0.226976, 0.270711, 0.313201, 0.354483, 0.395144, 0.43342, 0.4693, 0.502533, 0.529996, 0.558021, 0.582461, 0.602531, 0.618334, 0.628565, 0.635363, 0.642748, 0.65582, 0.676209, 0.700912, 0.727025, 0.752848, 0.777838, 0.802107, 0.825174, 0.846929, 0.86635, 0.882657, 0.894694, 0.904121, 0.913311, 0.925188, 0.939078, 0.952351, 0.96319, 0.969526, 0.96921, 0.960761, 0.942772, 0.91351, 0.871094, 0.812824, 0.735064, 0.634633, 0.509425, 0.356025, 0.171568, -0.040873, -0.268201, -0.489413, -0.678651, -0.813598]",
ACS-251,CC_awlngth,"[401.6, 403.5, 405.3, 407.1, 409.1, 411.6, 415.1, 419.4, 424.9, 429.9, 434.1, 438.2, 442.3, 446.2, 450.2, 454.6, 458.7, 462.9, 467.5, 472.0, 476.8, 481.5, 486.0, 490.4, 494.6, 498.6, 502.9, 507.6, 512.3, 516.6, 521.1, 525.4, 529.4, 533.2, 537.2, 541.1, 545.2, 549.3, 553.6, 557.9, 561.8, 566.1, 569.8, 572.9, 576.6, 580.3, 584.1, 587.8, 591.8, 596.0, 600.4, 604.6, 609.0, 613.3, 617.5, 621.7, 625.5, 629.7, 633.9, 638.2, 642.5, 646.8, 651.2, 655.4, 659.5, 664.1, 668.3, 672.7, 676.8, 680.7, 684.6, 688.7, 692.4, 696.0, 699.7, 703.4, 706.5, 711.3, 714.9, 717.7, 722.7, 726.4, 729.2, 733.1, 736.4, 741.9]",
ACS-251,CC_ccwo,"[-1.091507, -0.995264, -0.844442, -0.627903, -0.465216, -0.334729, -0.264367, -0.256702, -0.252248, -0.253642, -0.230829, -0.172445, -0.100766, -0.019101, 0.053186, 0.111564, 0.169147, 0.216684, 0.259477, 0.298109, 0.33543, 0.365606, 0.401749, 0.430741, 0.455468, 0.478048, 0.499225, 0.522624, 0.542329, 0.567728, 0.596561, 0.628087, 0.657764, 0.687872, 0.714735, 0.738979, 0.762414, 0.779302, 0.798391, 0.814561, 0.820661, 0.836728, 0.846764, 0.852875, 0.858249, 0.858916, 0.855626, 0.848193, 0.836049, 0.821639, 0.805021, 0.79764, 0.795956, 0.802045, 0.811052, 0.818783, 0.826874, 0.835614, 0.844227, 0.851917, 0.856741, 0.857131, 0.857779, 0.850064, 0.847263, 0.845118, 0.845487, 0.846599, 0.845433, 0.838746, 0.827553, 0.806308, 0.77661, 0.736439, 0.682268, 0.615197, 0.526404, 0.414261, 0.281479, 0.115079, -0.080048, -0.300851, -0.54141, -0.778157, -0.977156, -1.12147]",
ACS-251,CC_cwlngth,"[401.2, 402.8, 404.6, 406.8, 408.4, 410.5, 413.4, 417.4, 422.2, 427.8, 432.4, 436.4, 440.3, 444.4, 448.8, 453.2, 457.6, 461.5, 465.9, 470.3, 475.2, 480.1, 484.6, 489.0, 493.2, 497.5, 501.9, 506.6, 511.1, 515.8, 520.1, 524.4, 528.4, 532.0, 536.1, 540.4, 544.4, 548.7, 552.8, 557.0, 561.1, 565.0, 569.1, 572.5, 576.1, 579.8, 583.7, 587.8, 591.7, 595.9, 600.3, 604.6, 609.2, 613.2, 617.5, 621.9, 626.0, 630.0, 634.4, 638.3, 642.5, 646.9, 651.2, 655.5, 660.0, 664.5, 668.6, 672.9, 677.2, 681.2, 685.0, 688.9, 692.8, 696.6, 700.0, 703.6, 707.8, 711.2, 714.8, 718.9, 722.0, 726.0, 730.2, 734.5, 737.3, 741.5]",
ACS-251,CC_taarray,SheetRef:CC_taarray,
ACS-251,CC_tbins,"[0.728913, 1.33503, 2.451837, 3.506774, 4.482917, 5.493333, 6.524167, 7.4975, 8.491538, 9.505, 10.482609, 11.482174, 12.4856, 13.500417, 14.5072, 15.5156, 16.5176, 17.501667, 18.479583, 19.5028, 20.5012, 21.4895, 22.492692, 23.49, 24.475, 25.5068, 26.502917, 27.498333, 28.4852, 29.515172, 30.477241, 31.495, 32.488889, 33.518571, 34.532187, 35.01]",
ACS-251,CC_tcal,20.8,
ACS-251,CC_tcarray,SheetRef:CC_tcarray,
